,merge,path,smell,entropy,setname,class,select,features,criticality,rate,comments,multi,coupling,changehistory,cohesion,size,complexity,production,testing,selected_cohesion,selected_coupling,selected_size,selected_complexity,selected_changehistory,selected_production,selected_testing
501,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.CachingHierarchyManager_merged_42.txt,spaghetti-code,2.2815434301892865,all,org.apache.jackrabbit.core.CachingHierarchyManager,True,"['CFNAMM_type', 'WMCNAMM_type', 'is_controller', 'num_not_final_not_static_attributes', 'LOC']",1,,"
too many long methods.
",False,0,0,0,1,0,0,0,0,1,1,1,0,1,0
502,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.CachingHierarchyManager_merged_43.txt,spaghetti-code,2.0057297189441035,all,org.apache.jackrabbit.core.CachingHierarchyManager,False,"['C3', 'number_package_visibility_methods', 'number_constructor_NotDefaultConstructor_methods', 'NOM_package', 'DIT_type']",2,,"
has a number of overly long methods.
",False,0,0,0,1,0,0,0,1,0,1,1,0,0,0
503,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.cluster.ClusterNode_merged_44.txt,spaghetti-code,2.274523716115665,all,org.apache.jackrabbit.core.cluster.ClusterNode,False,"['number_constructor_NotDefaultConstructor_methods', 'number-committors', 'NOM_package', 'NOAM_type', 'TCC_type']",1,,"
dozens of methods are long and not properly documented. 
",False,0,0,0,1,0,0,0,1,0,1,0,1,0,0
504,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.cluster.ClusterNode_merged_45.txt,spaghetti-code,1.739139053063395,all,org.apache.jackrabbit.core.cluster.ClusterNode,False,"['C3', 'NOM_package', 'number_constructor_NotDefaultConstructor_methods', 'NOCS_package', 'number_constructor_DefaultConstructor_methods']",2,,"
some methods are too long.
",False,0,0,0,1,0,0,0,1,0,1,0,0,0,0
505,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.config.RepositoryConfig_merged_46.txt,spaghetti-code,2.2013135927753416,all,org.apache.jackrabbit.core.config.RepositoryConfig,True,"['WMCNAMM_type', 'C3', 'isStatic_type', 'NOM_package', 'RFC']",1,,"
the class has several long/complex methods.
",False,0,0,0,1,1,0,0,1,0,1,1,0,1,0
506,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.config.RepositoryConfig_merged_47.txt,spaghetti-code,1.8318284714161726,all,org.apache.jackrabbit.core.config.RepositoryConfig,False,"['C3', 'number_package_visibility_attributes', 'isStatic_type', 'NOM_package', 'NOCS_package']",2,,"
unclear role of certain methods.
",False,0,0,0,0,1,0,0,1,0,1,0,0,1,0
507,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.config.RepositoryConfigurationParser_merged_49.txt,spaghetti-code,2.1640591843791013,all,org.apache.jackrabbit.core.config.RepositoryConfigurationParser,False,"['C3', 'DIT_type', 'MPC', 'NOM_package', 'WMC']",2,,"
the methods implemented here are too long and complex.
",False,0,0,0,1,1,0,0,1,1,1,1,0,0,0
508,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.data.db.DbDataStore_merged_51.txt,spaghetti-code,1.21395776945186,all,org.apache.jackrabbit.core.data.db.DbDataStore,True,"['C3', 'num_static_not_final_attributes', 'LOC', 'number_private_visibility_methods', 'NOM_package']",2,,"
complex methods. 
",False,0,0,0,0,1,0,0,1,0,1,0,0,0,0
509,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.fs.db.DatabaseFileSystem_merged_52.txt,spaghetti-code,2.1119895529554125,all,org.apache.jackrabbit.core.fs.db.DatabaseFileSystem,True,"['C3', 'Avg-commit-size', 'num_static_not_final_attributes', 'number-committors', 'avg.dev.scattering']",1,,"
the class lacks of clarity and there are several complex functions.
",False,0,0,0,0,1,0,0,1,0,1,0,1,0,0
510,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.fs.db.DatabaseFileSystem_merged_53.txt,spaghetti-code,1.9184807697085309,all,org.apache.jackrabbit.core.fs.db.DatabaseFileSystem,False,"['C3', 'LOC', 'is_controller', 'NOC_type', 'number_abstract_methods']",2,,"
long methods.
",False,0,0,0,1,0,0,0,1,0,1,0,0,1,0
511,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.ItemManager_merged_54.txt,spaghetti-code,1.978618243732022,all,org.apache.jackrabbit.core.ItemManager,True,"['C3', 'number_constructor_NotDefaultConstructor_methods', 'is_controller', 'number_constructor_DefaultConstructor_methods', 'DIT_type']",1,,"
long methods everywhere.
",False,0,0,0,1,0,0,0,1,0,1,1,0,1,0
512,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.ItemManager_merged_55.txt,spaghetti-code,1.322599914744334,all,org.apache.jackrabbit.core.ItemManager,True,"['C3', 'number_private_visibility_attributes', 'NOCS_package', 'number_abstract_methods', 'RFC']",2,,"
there seem to me that some methods are overly complex.
",False,0,0,0,0,1,0,0,1,0,1,0,0,0,0
513,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.journal.DatabaseJournal_merged_56.txt,spaghetti-code,2.091390012006222,all,org.apache.jackrabbit.core.journal.DatabaseJournal,False,"['C3', 'WOC_type', 'DIT_type', 'number_constructor_DefaultConstructor_methods', 'number_protected_visibility_attributes']",0,,"
this is pretty complex to say and the methods are unclearly defined.
",False,0,0,0,0,1,0,0,1,0,1,1,0,0,0
514,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.journal.DatabaseJournal_merged_57.txt,spaghetti-code,2.2824588060264652,all,org.apache.jackrabbit.core.journal.DatabaseJournal,False,"['CFNAMM_type', 'WOC_type', 'number-committors', 'DIT_type', 'number_constructor_DefaultConstructor_methods']",2,,"
it is clear that the class has some design issue.
",False,0,0,0,0,1,0,0,0,1,1,1,1,0,0
515,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.lock.LockManagerImpl_merged_58.txt,spaghetti-code,2.3127339732096317,all,org.apache.jackrabbit.core.lock.LockManagerImpl,False,"['number_final_not_static_methods', 'persistance', 'DIT_type', 'number_package_visibility_attributes', 'NOCS_package']",0,,"
too many long methods, this is something we are aware of. 
",False,0,0,0,1,0,0,0,0,0,1,1,1,0,0
516,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.lock.LockManagerImpl_merged_59.txt,spaghetti-code,1.7462486960594537,all,org.apache.jackrabbit.core.lock.LockManagerImpl,True,"['C3', 'LOC', 'number_constructor_DefaultConstructor_methods', 'MPC', 'is_controller']",2,,"
methods that do not call each other, otehr than being too long.
",False,0,0,0,1,0,0,0,1,1,1,0,0,1,0
517,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.NodeImpl_merged_60.txt,spaghetti-code,1.4604009007067733,all,org.apache.jackrabbit.core.NodeImpl,True,"['C3', 'TCC_type', 'number_protected_visibility_attributes', 'WMCNAMM_type', 'CFNAMM_type']",1,,"
this class looks like a container of methods.
",False,0,0,1,0,0,0,0,1,1,1,1,0,0,0
518,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.nodetype.EffectiveNodeType_merged_63.txt,spaghetti-code,2.181486396758938,all,org.apache.jackrabbit.core.nodetype.EffectiveNodeType,False,"['number_private_visibility_attributes', 'C3', 'LOC', 'number_protected_visibility_attributes', 'LCOM5_type']",2,,"
there are methods that should be split.
",False,0,0,0,1,0,0,0,1,0,1,0,0,0,0
519,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.nodetype.NodeTypeRegistry_merged_64.txt,spaghetti-code,2.059568962426095,all,org.apache.jackrabbit.core.nodetype.NodeTypeRegistry,False,"['C3', 'LCOM5_type', 'number_constructor_NotDefaultConstructor_methods', 'number_protected_visibility_methods', 'num_not_final_not_static_attributes']",0,,"
long and complex code.
",False,0,0,0,1,1,0,0,1,0,1,0,0,0,0
520,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.nodetype.NodeTypeRegistry_merged_65.txt,spaghetti-code,2.0545646438372973,all,org.apache.jackrabbit.core.nodetype.NodeTypeRegistry,False,"['C3', 'LCOM5_type', 'number_package_visibility_methods', 'number-committors', 'WMC']",2,,"
some of the methods are long.
",False,0,0,0,1,0,0,0,1,0,1,1,1,0,0
521,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.observation.EventState_merged_66.txt,spaghetti-code,2.2382998501458538,all,org.apache.jackrabbit.core.observation.EventState,False,"['number_protected_visibility_attributes', 'number_private_visibility_attributes', 'number_constructor_DefaultConstructor_methods', 'avg.dev.scattering', 'CFNAMM_type']",0,,"
it is too complex due to its size and not established goal.
",False,0,0,0,1,1,0,0,0,1,1,0,1,0,0
522,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.observation.EventState_merged_67.txt,spaghetti-code,2.296637972182285,all,org.apache.jackrabbit.core.observation.EventState,False,"['number_constructor_DefaultConstructor_methods', 'number_protected_visibility_attributes', 'number_private_visibility_attributes', 'num_not_final_not_static_attributes', 'LOC']",2,,"
long, complex methods.
",False,0,0,0,1,1,0,0,0,0,1,0,0,0,0
523,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.persistence.bundle.AbstractBundlePersistenceManager_merged_68.txt,spaghetti-code,1.6066073047096008,all,org.apache.jackrabbit.core.persistence.bundle.AbstractBundlePersistenceManager,False,"['C3', 'NOM_package', 'num_final_static_attributes', 'number_constructor_DefaultConstructor_methods', 'number_final_not_static_methods']",0,,"
there are many methods that do not have a clear function.
",False,0,0,0,0,1,0,0,1,0,1,0,0,0,0
524,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.persistence.bundle.AbstractBundlePersistenceManager_merged_69.txt,spaghetti-code,1.3707350446593705,all,org.apache.jackrabbit.core.persistence.bundle.AbstractBundlePersistenceManager,True,"['C3', 'LOC', 'TCC_type', 'NOM_package', 'LCOM5_type']",2,,"
the methods of this class do not call each other.
",False,0,0,1,0,0,0,0,1,0,1,0,0,0,0
525,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.persistence.db.DatabasePersistenceManager_merged_70.txt,spaghetti-code,2.206374567704422,all,org.apache.jackrabbit.core.persistence.db.DatabasePersistenceManager,False,"['C3', 'avg.dev.scattering', 'LOC', 'is_controller', 'NOI_package']",0,,"
too many methods which are long and complex.
",False,0,0,0,1,1,0,0,1,0,1,0,1,1,0
526,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.persistence.db.DatabasePersistenceManager_merged_71.txt,spaghetti-code,1.806674404849885,all,org.apache.jackrabbit.core.persistence.db.DatabasePersistenceManager,True,"['C3', 'num_final_static_attributes', 'is_controller', 'number-changes', 'number_protected_visibility_attributes']",2,,"
many methods are unnecessarily long.
",False,0,0,0,1,0,0,0,1,0,1,0,1,1,0
527,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.persistence.pool.BundleDbPersistenceManager_merged_72.txt,spaghetti-code,2.0048647355276383,all,org.apache.jackrabbit.core.persistence.pool.BundleDbPersistenceManager,False,"['C3', 'number_not_final_not_static_methods', 'WMC', 'DIT_type', 'MPC']",0,,"
documentation is lacking, many methods are simply too long to be understood easily.
",False,0,0,0,1,1,0,0,1,1,1,1,0,0,0
528,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.persistence.pool.BundleDbPersistenceManager_merged_73.txt,spaghetti-code,1.921166063026629,all,org.apache.jackrabbit.core.persistence.pool.BundleDbPersistenceManager,True,"['C3', 'is_controller', 'RFC', 'number_abstract_methods', 'num_static_not_final_attributes']",2,,"
complex methods. 
",False,0,0,0,0,1,0,0,1,0,1,0,0,1,0
529,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.persistence.xml.XMLPersistenceManager_merged_74.txt,spaghetti-code,1.5514011671827694,all,org.apache.jackrabbit.core.persistence.xml.XMLPersistenceManager,False,"['C3', 'number_protected_visibility_attributes', 'NOM_package', 'CFNAMM_type', 'number_final_methods']",0,,"
the persistence is done correctly, but the way it is done is not the best possible. 
",False,0,0,0,0,0,1,0,1,1,1,0,0,0,0
530,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.PropertyImpl_merged_76.txt,spaghetti-code,2.3172452100361585,all,org.apache.jackrabbit.core.PropertyImpl,True,"['NOM_package', 'number_constructor_DefaultConstructor_methods', 'is_controller', 'number_private_visibility_attributes', 'num_final_static_attributes']",1,,"
it is unclear what is the goal of this class.
",False,0,0,0,0,1,0,0,0,0,1,0,0,1,0
531,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.PropertyImpl_merged_77.txt,spaghetti-code,1.8351465875107238,all,org.apache.jackrabbit.core.PropertyImpl,True,"['C3', 'WOC_type', 'number_protected_visibility_methods', 'NOPA_type', 'avg.dev.scattering']",1,,"
several long methods reduce the understandability.
",False,0,0,0,1,1,0,0,1,0,1,1,1,0,0
532,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.query.lucene.ConsistencyCheck_merged_79.txt,spaghetti-code,1.5257961446359252,all,org.apache.jackrabbit.core.query.lucene.ConsistencyCheck,True,"['C3', 'number_constructor_DefaultConstructor_methods', 'NOC_type', 'num_static_not_final_attributes', 'MPC']",2,,"
long methods.
",False,0,0,0,1,0,0,0,1,1,1,0,0,0,0
533,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.query.lucene.IndexingConfigurationImpl_merged_80.txt,spaghetti-code,2.152369029785092,all,org.apache.jackrabbit.core.query.lucene.IndexingConfigurationImpl,False,"['C3', 'NOCS_package', 'NOC_type', 'number_constructor_DefaultConstructor_methods', 'NOM_package']",0,,"
it collects a number of long methods.
",False,0,0,1,1,0,0,0,1,0,1,0,0,0,0
534,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.query.lucene.IndexingConfigurationImpl_merged_81.txt,spaghetti-code,2.274239389746999,all,org.apache.jackrabbit.core.query.lucene.IndexingConfigurationImpl,False,"['number_package_visibility_methods', 'NOCS_package', 'number_constructor_DefaultConstructor_methods', 'NOC_type', 'NOM_package']",2,,"
too complex class.
",False,0,0,0,0,1,0,0,0,0,1,0,0,0,0
535,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.query.lucene.LuceneQueryBuilder_merged_82.txt,spaghetti-code,1.7980907616392645,all,org.apache.jackrabbit.core.query.lucene.LuceneQueryBuilder,True,"['C3', 'number_private_visibility_attributes', 'DIT_type', 'RFC', 'is_controller']",1,,"
long and complex code here.
",False,0,0,0,1,1,0,0,1,0,1,1,0,1,0
536,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.query.lucene.LuceneQueryBuilder_merged_83.txt,spaghetti-code,1.4040039387961127,all,org.apache.jackrabbit.core.query.lucene.LuceneQueryBuilder,True,"['C3', 'is_controller', 'CFNAMM_type', 'number_final_methods', 'NOI_package']",2,,"
unclear responsability of the class.
",False,0,0,0,0,1,0,0,1,1,1,0,0,1,0
537,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.query.lucene.MoreLikeThis_merged_84.txt,spaghetti-code,2.2759970262183646,all,org.apache.jackrabbit.core.query.lucene.MoreLikeThis,False,"['number_package_visibility_methods', 'number_private_visibility_attributes', 'avg.dev.scattering', 'LOC', 'num_static_not_final_attributes']",1,,"
the goal its unclear and the class lacks of documentation for the (long) methods it declares.
",False,0,0,0,1,1,0,0,0,0,1,0,1,0,0
538,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.query.lucene.MoreLikeThis_merged_85.txt,spaghetti-code,2.2999491511325343,all,org.apache.jackrabbit.core.query.lucene.MoreLikeThis,False,"['C3', 'avg.dev.scattering', 'number_package_visibility_methods', 'MPC', 'LCOM5_type']",2,,"
long methods.
",False,0,0,0,1,0,0,0,1,1,1,0,1,0,0
539,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.query.lucene.MultiIndex_merged_86.txt,spaghetti-code,1.8920061671990522,all,org.apache.jackrabbit.core.query.lucene.MultiIndex,True,"['C3', 'WMC', 'isStatic_type', 'number_final_not_static_methods', 'number_final_methods']",1,,"
the many methods of the class reduce its understandability
",False,0,0,0,0,1,0,0,1,0,1,1,0,1,0
540,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.query.lucene.MultiIndex_merged_87.txt,spaghetti-code,2.066775369940866,all,org.apache.jackrabbit.core.query.lucene.MultiIndex,False,"['C3', 'NOC_type', 'NOCS_package', 'number_final_not_static_methods', 'number_not_final_not_static_methods']",2,,"
Presence of complex methods.
",False,0,0,0,0,1,0,0,1,0,1,0,0,0,0
541,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.query.lucene.NodeIndexer_merged_88.txt,spaghetti-code,1.7740619456475808,all,org.apache.jackrabbit.core.query.lucene.NodeIndexer,True,"['C3', 'RFC', 'number_private_visibility_attributes', 'number_constructor_DefaultConstructor_methods', 'NOII_type']",1,,"
This is a class containing many methods that are too long.
",False,0,0,0,1,0,0,0,1,0,1,0,0,0,0
542,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.query.lucene.SearchIndex_merged_91.txt,spaghetti-code,1.264793265255333,all,org.apache.jackrabbit.core.query.lucene.SearchIndex,True,"['C3', 'number_final_not_static_methods', 'DIT_type', 'avg.dev.scattering', 'num_not_final_not_static_attributes']",2,,"
the class is too complex.
",False,0,0,0,0,1,0,0,1,0,1,1,1,0,0
543,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.RepositoryImpl_merged_92.txt,spaghetti-code,1.3989117758959009,all,org.apache.jackrabbit.core.RepositoryImpl,False,"['C3', 'number_protected_visibility_methods', 'NOC_type', 'avg.dev.scattering', 'num_static_not_final_attributes']",1,,"
many methods are long.
",False,0,0,0,1,0,0,0,1,0,1,0,1,0,0
544,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.RepositoryImpl_merged_93.txt,spaghetti-code,2.2947992378809303,all,org.apache.jackrabbit.core.RepositoryImpl,True,"['number_protected_visibility_methods', 'NOI_package', 'number_final_methods', 'num_static_not_final_attributes', 'number-changes']",1,,"
it is hard to maintain because every method is long and complex.
",False,0,0,0,1,1,0,0,0,0,1,0,1,0,0
545,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.security.authentication.AbstractLoginModule_merged_94.txt,spaghetti-code,2.145787238470782,all,org.apache.jackrabbit.core.security.authentication.AbstractLoginModule,False,"['C3', 'number-changes', 'number_final_methods', 'Avg-commit-size', 'NOM_package']",1,,"
it could have been designed better, especially some methods appear to be too complex.
",False,0,0,0,0,1,0,0,1,0,1,0,1,0,0
546,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.security.authentication.AbstractLoginModule_merged_95.txt,spaghetti-code,2.0365507736168094,all,org.apache.jackrabbit.core.security.authentication.AbstractLoginModule,False,"['C3', 'number_final_methods', 'number_protected_visibility_methods', 'NOC_type', 'CFNAMM_type']",2,,"
many methods should be simplified.
",False,0,0,0,0,1,0,0,1,1,1,0,0,0,0
547,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.security.authorization.AbstractWriteTest_merged_96.txt,spaghetti-code,1.9941389200641808,all,org.apache.jackrabbit.core.security.authorization.AbstractWriteTest,True,"['C3', 'LOC', 'number_abstract_methods', 'number_private_visibility_attributes', 'WOC_type']",1,,"
working on this code becomes difficult.
",False,0,0,0,0,1,0,0,1,0,1,1,0,0,0
548,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.security.authorization.AbstractWriteTest_merged_97.txt,spaghetti-code,1.300290896187963,all,org.apache.jackrabbit.core.security.authorization.AbstractWriteTest,True,"['C3', 'Avg-commit-size', 'NOC_type', 'RFC', 'is_test']",2,,"
long methods.
",False,0,0,0,1,0,0,0,1,0,1,0,1,0,1
549,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.security.authorization.PrivilegeRegistry_merged_98.txt,spaghetti-code,2.1433009616894627,all,org.apache.jackrabbit.core.security.authorization.PrivilegeRegistry,True,"['C3', 'number_package_visibility_methods', 'RFC', 'LOC', 'WMC']",1,,"
the long methods of the class limit its maintainability.
",False,0,0,0,1,0,0,0,1,0,1,1,0,0,0
550,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.security.authorization.PrivilegeRegistry_merged_99.txt,spaghetti-code,1.5896289098240675,all,org.apache.jackrabbit.core.security.authorization.PrivilegeRegistry,True,"['C3', 'LOC', 'NOC_type', 'number_package_visibility_methods', 'NOI_package']",2,,"
the methods are too long.
",False,0,0,0,1,0,0,0,1,0,1,0,0,0,0
551,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.security.user.GroupImpl_merged_100.txt,spaghetti-code,2.206347493917783,all,org.apache.jackrabbit.core.security.user.GroupImpl,False,"['WOC_type', 'LOC', 'NOI_package', 'number_protected_visibility_methods', 'C3']",1,,"
the correct functioning of the class is threatened by the many methods without a clear structure.
",False,0,0,0,0,1,0,0,1,0,1,1,0,0,0
552,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.security.user.GroupImpl_merged_101.txt,spaghetti-code,2.062227751004894,all,org.apache.jackrabbit.core.security.user.GroupImpl,False,"['C3', 'LOC', 'number_constructor_DefaultConstructor_methods', 'WMC', 'WOC_type']",2,,"
complex code, some methods should be divided.
",False,0,0,0,0,1,0,0,1,0,1,1,0,0,0
553,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.security.user.UserImporterTest_merged_103.txt,spaghetti-code,1.22019940085583,all,org.apache.jackrabbit.core.security.user.UserImporterTest,True,"['C3', 'NOM_package', 'ATFD_type', 'num_not_final_not_static_attributes', 'number_abstract_methods']",2,,"
it is hard to understand because the methods are long and complex.
",False,0,0,0,1,1,0,0,1,1,1,0,0,0,0
554,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.security.user.UserManagerImpl_merged_104.txt,spaghetti-code,2.130747642217386,all,org.apache.jackrabbit.core.security.user.UserManagerImpl,False,"['C3', 'is_controller', 'MPC', 'number_constructor_DefaultConstructor_methods', 'num_static_not_final_attributes']",1,,"
too many long methods.
",False,0,0,0,1,0,0,0,1,1,1,0,0,1,0
555,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.security.user.UserManagerImpl_merged_105.txt,spaghetti-code,2.0832470111732815,all,org.apache.jackrabbit.core.security.user.UserManagerImpl,False,"['C3', 'RFC', 'LOC', 'number_constructor_DefaultConstructor_methods', 'number_final_not_static_methods']",2,,"
long methods.
",False,0,0,0,1,0,0,0,1,0,1,0,0,0,0
556,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.security.user.UserManagerImplTest_merged_106.txt,spaghetti-code,1.8000337688667687,all,org.apache.jackrabbit.core.security.user.UserManagerImplTest,True,"['C3', 'number_final_not_static_methods', 'is_controller', 'CFNAMM_type', 'number_final_static_methods']",1,,"
the class uses a kind of functional approach for delivering things.
",False,0,0,1,0,0,0,0,1,1,1,0,0,1,0
557,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.SessionImpl_merged_109.txt,spaghetti-code,2.2935335745499628,all,org.apache.jackrabbit.core.SessionImpl,True,"['number_abstract_methods', 'number_constructor_DefaultConstructor_methods', 'Avg-commit-size', 'WMCNAMM_type', 'number_private_visibility_attributes']",1,,"
long methods hide their functionalities.
",False,0,0,0,1,1,0,0,0,0,1,1,1,0,0
558,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.state.NodeState_merged_110.txt,spaghetti-code,2.1622075628192188,all,org.apache.jackrabbit.core.state.NodeState,True,"['CBO', 'C3', 'LOC', 'DIT_type', 'number_package_visibility_methods']",1,,"
long code.
",False,0,0,0,1,0,0,0,1,1,1,1,0,0,0
559,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.state.NodeState_merged_111.txt,spaghetti-code,2.295718541520277,all,org.apache.jackrabbit.core.state.NodeState,False,"['C3', 'NOC_type', 'number_final_static_methods', 'number_constructor_DefaultConstructor_methods', 'NOM_package']",2,,"
the class has long methods.
",False,0,0,0,1,0,0,0,1,0,1,0,0,0,0
560,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.state.NodeStateMergerTest_merged_113.txt,spaghetti-code,2.1269627426898636,all,org.apache.jackrabbit.core.state.NodeStateMergerTest,False,"['C3', 'LOC', 'number_private_visibility_methods', 'WMC', 'number_protected_visibility_methods']",2,,"
I see several long methods.
",False,0,0,0,1,0,0,0,1,0,1,1,0,0,0
561,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.state.SessionItemStateManager_merged_114.txt,spaghetti-code,2.147353002000931,all,org.apache.jackrabbit.core.state.SessionItemStateManager,True,"['C3', 'MPC', 'is_controller', 'num_final_static_attributes', 'CFNAMM_type']",1,,"
too complex methods are included in the class.
",False,0,0,0,0,1,0,0,1,1,1,0,0,1,0
562,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.state.SessionItemStateManager_merged_115.txt,spaghetti-code,1.2592247215095105,all,org.apache.jackrabbit.core.state.SessionItemStateManager,True,"['C3', 'is_controller', 'LOC', 'number_final_not_static_methods', 'CFNAMM_type']",2,,"
too complex methods.
",False,0,0,0,0,1,0,0,1,1,1,0,0,1,0
563,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.state.SharedItemStateManager_merged_116.txt,spaghetti-code,1.9894288969498968,all,org.apache.jackrabbit.core.state.SharedItemStateManager,True,"['C3', 'num_static_not_final_attributes', 'number_private_visibility_attributes', 'NOPA_type', 'NOC_type']",1,,"
the code is actually hard to understand if you don't touch it regularly.
",False,0,0,0,0,1,0,0,1,0,1,0,0,0,0
564,True,E:\reports\nasac\revised_nasac\report\spaghetti-code\all\org.apache.jackrabbit.core.value.InternalValue_merged_118.txt,spaghetti-code,2.199073813090476,all,org.apache.jackrabbit.core.value.InternalValue,True,"['number_private_visibility_methods', 'C3', 'LOC', 'num_static_not_final_attributes', 'NOM_package']",1,,"
long methods.
",False,0,0,0,1,0,0,0,1,0,1,0,0,0,0
